No.,Source,Destination,Protocol,Length
45412,2607:f8b0:4002:c0f::65,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292
45413,2607:f8b0:4002:c0f::65,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292
45414,2607:f8b0:4002:c0f::65,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292
45415,2607:f8b0:4002:c0f::65,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,204
45416,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c0f::65,QUIC,1292
45417,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c0f::65,QUIC,101
45418,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c0f::65,QUIC,102
45419,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c0f::65,QUIC,145
45420,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c0f::65,QUIC,133
45421,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c0f::65,QUIC,905
45439,2607:f8b0:4002:c0f::65,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1024
45440,2607:f8b0:4002:c0f::65,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,183
45441,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c0f::65,QUIC,94
45447,2607:f8b0:4002:c0f::65,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,89
45448,2607:f8b0:4002:c0f::65,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,653
45449,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c0f::65,QUIC,97
45450,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2001:558:feed::2,DNS,113
45451,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2001:558:feed::2,DNS,113
45452,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2001:558:feed::2,DNS,113
45472,2001:558:feed::2,2601:c4:8300:f95c:b403:72e4:6cc6:a836,DNS,283
45482,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c0f::61,QUIC,1292
45483,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c0f::61,QUIC,1292
45484,2607:f8b0:4002:c0f::65,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,86
45486,2001:558:feed::2,2601:c4:8300:f95c:b403:72e4:6cc6:a836,DNS,297
45489,2607:f8b0:4002:c0f::61,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,102
45491,2607:f8b0:4002:c0f::61,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292
45492,2607:f8b0:4002:c0f::61,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292
45493,2607:f8b0:4002:c0f::61,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292
45494,2607:f8b0:4002:c0f::61,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292
45495,2607:f8b0:4002:c0f::61,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292
45496,2607:f8b0:4002:c0f::61,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,203
45497,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c0f::61,QUIC,1292
45498,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c0f::61,QUIC,101
45499,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c0f::61,QUIC,102
45500,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c0f::61,QUIC,145
45501,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c0f::61,QUIC,135
45502,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c0f::61,QUIC,521
45507,2001:558:feed::2,2601:c4:8300:f95c:b403:72e4:6cc6:a836,DNS,297
45508,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2001:558:feed::2,ICMPv6,345
45509,2607:f8b0:4002:c0f::61,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1024
45510,2607:f8b0:4002:c0f::61,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,183
45511,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c0f::61,QUIC,93
45512,2607:f8b0:4002:c0f::61,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,89
45513,2607:f8b0:4002:c0f::61,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1288
45514,2607:f8b0:4002:c0f::61,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292
45515,2607:f8b0:4002:c0f::61,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292
45516,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c0f::61,QUIC,97
45517,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c0f::61,QUIC,93
45518,2607:f8b0:4002:c0f::61,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292
45519,2607:f8b0:4002:c0f::61,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292
45520,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c0f::61,QUIC,93
45524,2607:f8b0:4002:c0f::61,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292
45525,2607:f8b0:4002:c0f::61,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292
45527,2607:f8b0:4002:c0f::61,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292
45528,2607:f8b0:4002:c0f::61,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292
45529,2607:f8b0:4002:c0f::61,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292
45530,2607:f8b0:4002:c0f::61,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292
45531,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c0f::61,QUIC,93
45532,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c0f::61,QUIC,93
45533,2607:f8b0:4002:c0f::61,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292
45534,2607:f8b0:4002:c0f::61,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292
45535,2607:f8b0:4002:c0f::61,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292
45536,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c0f::61,QUIC,93
45537,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c0f::61,QUIC,93
45539,2607:f8b0:4002:c0f::61,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292
45544,2607:f8b0:4002:c0f::61,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292
45545,2607:f8b0:4002:c0f::61,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292
45546,2607:f8b0:4002:c0f::61,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292
45547,2607:f8b0:4002:c0f::61,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292
45548,2607:f8b0:4002:c0f::61,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292
45549,2607:f8b0:4002:c0f::61,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292
45550,2607:f8b0:4002:c0f::61,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292
45551,2607:f8b0:4002:c0f::61,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292
45552,2607:f8b0:4002:c0f::61,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292
45553,2607:f8b0:4002:c0f::61,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292
45554,2607:f8b0:4002:c0f::61,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292
45555,2607:f8b0:4002:c0f::61,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292
45556,2607:f8b0:4002:c0f::61,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292
45557,2607:f8b0:4002:c0f::61,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292
45560,2607:f8b0:4002:c0f::61,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292
45561,2607:f8b0:4002:c0f::61,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292
45562,2607:f8b0:4002:c0f::61,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292
45563,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c0f::61,QUIC,93
45564,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c0f::61,QUIC,93
45565,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c0f::61,QUIC,93
45566,2607:f8b0:4002:c0f::61,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292
45567,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c0f::61,QUIC,93
45568,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c0f::61,QUIC,93
45569,2607:f8b0:4002:c0f::61,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292
45570,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c0f::61,QUIC,93
45571,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c0f::61,QUIC,93
45572,2607:f8b0:4002:c0f::61,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292
45573,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c0f::61,QUIC,93
45574,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c0f::61,QUIC,93
45575,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c0f::61,QUIC,93
45576,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c0f::61,QUIC,93
45577,2607:f8b0:4002:c0f::61,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292
45578,2607:f8b0:4002:c0f::61,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292
45579,2607:f8b0:4002:c0f::61,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292
45580,2607:f8b0:4002:c0f::61,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292
45581,2607:f8b0:4002:c0f::61,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292
45582,2607:f8b0:4002:c0f::61,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292
45583,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c0f::61,QUIC,93
45584,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c0f::61,QUIC,93
45585,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c0f::61,QUIC,98
45586,2607:f8b0:4002:c0f::61,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292
45587,2607:f8b0:4002:c0f::61,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292
45588,2607:f8b0:4002:c0f::61,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292
45589,2607:f8b0:4002:c0f::61,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292
45590,2607:f8b0:4002:c0f::61,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292
45591,2607:f8b0:4002:c0f::61,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292
45592,2607:f8b0:4002:c0f::61,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292
45593,2607:f8b0:4002:c0f::61,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292
45594,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c0f::61,QUIC,93
45595,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c0f::61,QUIC,93
45596,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c0f::61,QUIC,93
45597,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c0f::61,QUIC,93
45598,2607:f8b0:4002:c0f::61,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292
45599,2607:f8b0:4002:c0f::61,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292
45600,2607:f8b0:4002:c0f::61,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292
45601,2607:f8b0:4002:c0f::61,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292
45602,2607:f8b0:4002:c0f::61,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292
45603,2607:f8b0:4002:c0f::61,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292
45604,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c0f::61,QUIC,93
45605,2607:f8b0:4002:c0f::61,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292
45606,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c0f::61,QUIC,94
45607,2607:f8b0:4002:c0f::61,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292
45608,2607:f8b0:4002:c0f::61,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292
45609,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c0f::61,QUIC,94
45610,2607:f8b0:4002:c0f::61,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292
45611,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c0f::61,QUIC,94
45612,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c0f::61,QUIC,94
45613,2607:f8b0:4002:c0f::61,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292
45614,2607:f8b0:4002:c0f::61,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292
45615,2607:f8b0:4002:c0f::61,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292
45616,2607:f8b0:4002:c0f::61,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292
45617,2607:f8b0:4002:c0f::61,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292
45618,2607:f8b0:4002:c0f::61,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292
45620,2607:f8b0:4002:c0f::61,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292
45621,2607:f8b0:4002:c0f::61,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292
45622,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c0f::61,QUIC,94
45623,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c0f::61,QUIC,94
45624,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c0f::61,QUIC,94
45625,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c0f::61,QUIC,95
45626,2607:f8b0:4002:c0f::61,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292
45627,2607:f8b0:4002:c0f::61,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292
45628,2607:f8b0:4002:c0f::61,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292
45629,2607:f8b0:4002:c0f::61,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292
45630,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c0f::61,QUIC,95
45631,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c0f::61,QUIC,95
45632,2607:f8b0:4002:c0f::61,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292
45633,2607:f8b0:4002:c0f::61,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292
45634,2607:f8b0:4002:c0f::61,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292
45635,2607:f8b0:4002:c0f::61,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292
45636,2607:f8b0:4002:c0f::61,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292
45637,2607:f8b0:4002:c0f::61,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292
45638,2607:f8b0:4002:c0f::61,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292
45639,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c0f::61,QUIC,95
45640,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c0f::61,QUIC,95
45641,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c0f::61,QUIC,95
45642,2607:f8b0:4002:c0f::61,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292
45643,2607:f8b0:4002:c0f::61,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292
45644,2607:f8b0:4002:c0f::61,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292
45645,2607:f8b0:4002:c0f::61,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292
45646,2607:f8b0:4002:c0f::61,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292
45647,2607:f8b0:4002:c0f::61,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292
45648,2607:f8b0:4002:c0f::61,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292
45649,2607:f8b0:4002:c0f::61,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292
45650,2607:f8b0:4002:c0f::61,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292
45651,2607:f8b0:4002:c0f::61,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292
45652,2607:f8b0:4002:c0f::61,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292
45653,2607:f8b0:4002:c0f::61,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292
45654,2607:f8b0:4002:c0f::61,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292
45655,2607:f8b0:4002:c0f::61,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292
45656,2607:f8b0:4002:c0f::61,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292
45657,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c0f::61,QUIC,95
45658,2607:f8b0:4002:c0f::61,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292
45659,2607:f8b0:4002:c0f::61,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292
45660,2607:f8b0:4002:c0f::61,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292
45661,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c0f::61,QUIC,100
45662,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c0f::61,QUIC,95
45663,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c0f::61,QUIC,95
45664,2607:f8b0:4002:c0f::61,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292
45665,2607:f8b0:4002:c0f::61,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292
45666,2607:f8b0:4002:c0f::61,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292
45667,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c0f::61,QUIC,95
45668,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c0f::61,QUIC,94
45669,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c0f::61,QUIC,94
45670,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c0f::61,QUIC,94
45671,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c0f::61,QUIC,94
45672,2607:f8b0:4002:c0f::61,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292
45673,2607:f8b0:4002:c0f::61,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292
45674,2607:f8b0:4002:c0f::61,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292
45675,2607:f8b0:4002:c0f::61,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292
45676,2607:f8b0:4002:c0f::61,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292
45677,2607:f8b0:4002:c0f::61,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292
45678,2607:f8b0:4002:c0f::61,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292
45679,2607:f8b0:4002:c0f::61,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292
45680,2607:f8b0:4002:c0f::61,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292
45681,2607:f8b0:4002:c0f::61,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292
45682,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c0f::61,QUIC,94
45683,2607:f8b0:4002:c0f::61,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292
45684,2607:f8b0:4002:c0f::61,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292
45685,2607:f8b0:4002:c0f::61,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292
45686,2607:f8b0:4002:c0f::61,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292
45687,2607:f8b0:4002:c0f::61,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292
45688,2607:f8b0:4002:c0f::61,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292
45689,2607:f8b0:4002:c0f::61,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292
45690,2607:f8b0:4002:c0f::61,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292
45691,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c0f::61,QUIC,95
45692,2607:f8b0:4002:c0f::61,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292
45693,2607:f8b0:4002:c0f::61,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292
45694,2607:f8b0:4002:c0f::61,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292
45695,2607:f8b0:4002:c0f::61,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292
45696,2607:f8b0:4002:c0f::61,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292
45697,2607:f8b0:4002:c0f::61,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292
45698,2607:f8b0:4002:c0f::61,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292
45699,2607:f8b0:4002:c0f::61,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292
45700,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c0f::61,QUIC,95
45701,2607:f8b0:4002:c0f::61,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292
45702,2607:f8b0:4002:c0f::61,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292
45703,2607:f8b0:4002:c0f::61,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292
45704,2607:f8b0:4002:c0f::61,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292
45705,2607:f8b0:4002:c0f::61,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292
45706,2607:f8b0:4002:c0f::61,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292
45707,2607:f8b0:4002:c0f::61,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292
45708,2607:f8b0:4002:c0f::61,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292
45709,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c0f::61,QUIC,95
45710,2607:f8b0:4002:c0f::61,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292
45711,2607:f8b0:4002:c0f::61,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292
45712,2607:f8b0:4002:c0f::61,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292
45713,2607:f8b0:4002:c0f::61,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292
45714,2607:f8b0:4002:c0f::61,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292
45715,2607:f8b0:4002:c0f::61,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292
45716,2607:f8b0:4002:c0f::61,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292
45717,2607:f8b0:4002:c0f::61,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292
45718,2607:f8b0:4002:c0f::61,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,488
45719,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c0f::61,QUIC,96
45728,2607:f8b0:4002:c0f::61,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,87
45748,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c0f::65,QUIC,692
45753,2607:f8b0:4002:c0f::65,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,361
45769,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c0f::65,QUIC,98
45784,2607:f8b0:4002:c0f::65,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,86
45899,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c0f::65,QUIC,1288
45900,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c0f::65,QUIC,761
45901,2607:f8b0:4002:c0f::65,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,89
45902,2607:f8b0:4002:c0f::65,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,131
45903,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c0f::65,QUIC,97
45904,2607:f8b0:4002:c0f::65,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,86
45913,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4023:3001::5e,QUIC,423
45914,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4023:3001::5e,QUIC,771
45920,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2a06:98c1:3100::6812:202f,QUIC,1292
