No.,Source,Destination,Protocol,Length,Protocol_num,Packet_Count,Result
8197,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2001:559:0:a3::13,QUIC,94,4,3796,Normal
8198,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2001:559:0:a3::13,QUIC,94,4,3796,Normal
8199,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2001:559:0:a3::13,QUIC,94,4,3796,Normal
8200,2001:559:0:a3::13,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,703,Normal
8201,2001:559:0:a3::13,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,703,Normal
8202,2001:559:0:a3::13,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,703,Normal
8203,2001:559:0:a3::13,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,703,Normal
8204,2001:559:0:a3::13,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,703,Normal
8205,2001:559:0:a3::13,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,703,Normal
8206,2001:559:0:a3::13,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,703,Normal
8207,2001:559:0:a3::13,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,703,Normal
8208,2001:559:0:a3::13,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,703,Normal
8209,2607:f8b0:4002:c11::5d,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,148,4,3247,Anomaly
8210,2001:559:0:a3::13,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,703,Normal
8211,2001:559:0:a3::13,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,703,Normal
8212,2001:559:0:a3::13,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,703,Normal
8213,2001:559:0:a3::13,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,703,Normal
8214,2001:559:0:a3::13,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,703,Normal
8215,2001:559:0:a3::13,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,703,Normal
8216,2001:559:0:a3::13,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,703,Normal
8217,2001:559:0:a3::13,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,703,Normal
8218,2001:559:0:a3::13,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,703,Normal
8219,2001:559:0:a3::13,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,703,Normal
8220,2001:559:0:a3::13,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,703,Normal
8221,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2001:559:0:a3::13,QUIC,95,4,3796,Normal
8222,2001:559:0:a3::13,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,703,Normal
8223,2001:559:0:a3::13,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,703,Normal
8224,2001:559:0:a3::13,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,703,Normal
8225,2001:559:0:a3::13,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,703,Normal
8226,2001:559:0:a3::13,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,703,Normal
8227,2001:559:0:a3::13,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,703,Normal
8228,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2001:559:0:a3::13,QUIC,95,4,3796,Normal
8229,2001:559:0:a3::13,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,703,Normal
8230,2001:559:0:a3::13,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,703,Normal
8231,2001:559:0:a3::13,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,703,Normal
8232,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2001:559:0:a3::13,QUIC,95,4,3796,Normal
8233,2001:559:0:a3::13,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,703,Normal
8234,2001:559:0:a3::13,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,703,Normal
8235,2001:559:0:a3::13,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,703,Normal
8236,2001:559:0:a3::13,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,703,Normal
8237,2001:559:0:a3::13,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,703,Normal
8238,2001:559:0:a3::13,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,185,4,703,Normal
8239,2001:559:0:a3::13,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1285,4,703,Normal
8240,2001:559:0:a3::13,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,703,Normal
8241,2001:559:0:a3::13,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,703,Normal
8242,2001:559:0:a3::13,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,703,Normal
8243,2001:559:0:a3::13,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,703,Normal
8244,2001:559:0:a3::13,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,703,Normal
8245,2001:559:0:a3::13,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,703,Normal
8246,2001:559:0:a3::13,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,703,Normal
8247,2001:559:0:a3::13,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,703,Normal
8248,2001:559:0:a3::13,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,703,Normal
8249,2001:559:0:a3::13,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,703,Normal
8250,2001:559:0:a3::13,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,703,Normal
8251,2001:559:0:a3::13,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,703,Normal
8252,2001:559:0:a3::13,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,703,Normal
8253,2001:559:0:a3::13,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,703,Normal
8254,2001:559:0:a3::13,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,703,Normal
8255,2001:559:0:a3::13,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,703,Normal
8256,2001:559:0:a3::13,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,703,Normal
8257,2001:559:0:a3::13,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,703,Normal
8258,2001:559:0:a3::13,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,703,Normal
8259,2001:559:0:a3::13,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,703,Normal
8260,2001:559:0:a3::13,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,703,Normal
8261,2001:559:0:a3::13,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,703,Normal
8262,2001:559:0:a3::13,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,703,Normal
8263,2001:559:0:a3::13,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,703,Normal
8264,2001:559:0:a3::13,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,703,Normal
8265,2001:559:0:a3::13,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,703,Normal
8266,2001:559:0:a3::13,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,703,Normal
8267,2001:559:0:a3::13,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,703,Normal
8268,2001:559:0:a3::13,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,703,Normal
8269,2001:559:0:a3::13,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,703,Normal
8270,2001:559:0:a3::13,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,703,Normal
8271,2001:559:0:a3::13,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,703,Normal
8272,2001:559:0:a3::13,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,703,Normal
8273,2001:559:0:a3::13,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,703,Normal
8274,2001:559:0:a3::13,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,703,Normal
8275,2001:559:0:a3::13,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,703,Normal
8276,2001:559:0:a3::13,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,703,Normal
8277,2001:559:0:a3::13,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,703,Normal
8278,2001:559:0:a3::13,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,703,Normal
8279,2001:559:0:a3::13,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,703,Normal
8280,2001:559:0:a3::13,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,703,Normal
8281,2001:559:0:a3::13,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,703,Normal
8282,2001:559:0:a3::13,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,703,Normal
8283,2001:559:0:a3::13,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,703,Normal
8284,2001:559:0:a3::13,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,703,Normal
8285,2001:559:0:a3::13,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,703,Normal
8286,2001:559:0:a3::13,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,703,Normal
8287,2001:559:0:a3::13,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,703,Normal
8288,2001:559:0:a3::13,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,703,Normal
8289,2001:559:0:a3::13,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,703,Normal
8290,2001:559:0:a3::13,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,703,Normal
8291,2001:559:0:a3::13,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,703,Normal
8292,2001:559:0:a3::13,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,703,Normal
8293,2001:559:0:a3::13,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,703,Normal
8294,2001:559:0:a3::13,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,703,Normal
8295,2001:559:0:a3::13,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,703,Normal
8296,2001:559:0:a3::13,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,703,Normal
8297,2001:559:0:a3::13,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,703,Normal
8298,2001:559:0:a3::13,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,703,Normal
8299,2001:559:0:a3::13,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,703,Normal
8300,2001:559:0:a3::13,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,703,Normal
8301,2001:559:0:a3::13,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,703,Normal
8302,2001:559:0:a3::13,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,703,Normal
8303,2001:559:0:a3::13,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,703,Normal
8304,2001:559:0:a3::13,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,703,Normal
8305,2001:559:0:a3::13,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,703,Normal
8306,2001:559:0:a3::13,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,703,Normal
8307,2001:559:0:a3::13,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,703,Normal
8308,2001:559:0:a3::13,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,703,Normal
8309,2001:559:0:a3::13,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,703,Normal
8310,2001:559:0:a3::13,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,703,Normal
8311,2001:559:0:a3::13,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,703,Normal
8312,2001:559:0:a3::13,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,703,Normal
8313,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c11::5d,QUIC,102,4,3796,Normal
8314,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2001:559:0:a3::13,QUIC,95,4,3796,Normal
8315,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2001:559:0:a3::13,QUIC,95,4,3796,Normal
8316,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2001:559:0:a3::13,QUIC,95,4,3796,Normal
8317,2001:559:0:a3::13,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,703,Normal
8318,2001:559:0:a3::13,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,703,Normal
8319,2001:559:0:a3::13,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,703,Normal
8320,2001:559:0:a3::13,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,703,Normal
8321,2001:559:0:a3::13,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,703,Normal
8322,2001:559:0:a3::13,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,703,Normal
8323,2001:559:0:a3::13,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,703,Normal
8324,2001:559:0:a3::13,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,703,Normal
8325,2001:559:0:a3::13,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,703,Normal
8326,2001:559:0:a3::13,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,703,Normal
8327,2001:559:0:a3::13,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,703,Normal
8328,2001:559:0:a3::13,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,703,Normal
8329,2001:559:0:a3::13,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,703,Normal
8330,2001:559:0:a3::13,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,703,Normal
8331,2001:559:0:a3::13,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,703,Normal
8332,2001:559:0:a3::13,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,703,Normal
8333,2001:559:0:a3::13,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,703,Normal
8334,2001:559:0:a3::13,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,703,Normal
8335,2001:559:0:a3::13,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,703,Normal
8336,2001:559:0:a3::13,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,703,Normal
8337,2001:559:0:a3::13,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,703,Normal
8338,2001:559:0:a3::13,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,703,Normal
8339,2001:559:0:a3::13,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,703,Normal
8340,2001:559:0:a3::13,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,703,Normal
8341,2001:559:0:a3::13,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,703,Normal
8342,2001:559:0:a3::13,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,703,Normal
8343,2001:559:0:a3::13,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,703,Normal
8344,2001:559:0:a3::13,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,703,Normal
8345,2001:559:0:a3::13,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,703,Normal
8346,2001:559:0:a3::13,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,703,Normal
8347,2001:559:0:a3::13,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,703,Normal
8348,2001:559:0:a3::13,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,703,Normal
8349,2001:559:0:a3::13,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,703,Normal
8350,2001:559:0:a3::13,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,703,Normal
8351,2001:559:0:a3::13,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,703,Normal
8352,2001:559:0:a3::13,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,703,Normal
8353,2001:559:0:a3::13,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,703,Normal
8354,2001:559:0:a3::13,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,703,Normal
8355,2001:559:0:a3::13,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,703,Normal
8356,2001:559:0:a3::13,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,703,Normal
8357,2001:559:0:a3::13,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,703,Normal
8358,2001:559:0:a3::13,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,703,Normal
8359,2001:559:0:a3::13,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,703,Normal
8360,2001:559:0:a3::13,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,703,Normal
8361,2001:559:0:a3::13,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,703,Normal
8362,2001:559:0:a3::13,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,703,Normal
8363,2001:559:0:a3::13,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,703,Normal
8364,2001:559:0:a3::13,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,703,Normal
8365,2001:559:0:a3::13,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,703,Normal
8366,2001:559:0:a3::13,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,703,Normal
8367,2001:559:0:a3::13,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,703,Normal
8368,2001:559:0:a3::13,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,703,Normal
8369,2001:559:0:a3::13,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,703,Normal
8370,2001:559:0:a3::13,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,703,Normal
8371,2001:559:0:a3::13,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,703,Normal
8372,2001:559:0:a3::13,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,703,Normal
8373,2001:559:0:a3::13,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,703,Normal
8374,2001:559:0:a3::13,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,703,Normal
8375,2001:559:0:a3::13,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,703,Normal
8376,2001:559:0:a3::13,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,703,Normal
8377,2001:559:0:a3::13,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,703,Normal
8378,2001:559:0:a3::13,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,703,Normal
8379,2001:559:0:a3::13,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,703,Normal
8380,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2001:559:0:a3::13,QUIC,95,4,3796,Normal
8381,2001:559:0:a3::13,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,703,Normal
8382,2001:559:0:a3::13,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,703,Normal
8383,2001:559:0:a3::13,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,703,Normal
8384,2001:559:0:a3::13,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,703,Normal
8385,2001:559:0:a3::13,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,703,Normal
8386,2001:559:0:a3::13,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,703,Normal
8387,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2001:559:0:a3::13,QUIC,95,4,3796,Normal
8388,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2001:559:0:a3::13,QUIC,95,4,3796,Normal
8389,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2001:559:0:a3::13,QUIC,95,4,3796,Normal
8390,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2001:559:0:a3::13,QUIC,95,4,3796,Normal
8391,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2001:559:0:a3::13,QUIC,95,4,3796,Normal
8392,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2001:559:0:a3::13,QUIC,95,4,3796,Normal
8393,2001:559:0:a3::13,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,703,Normal
8394,2001:559:0:a3::13,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,703,Normal
8395,2001:559:0:a3::13,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,703,Normal
8396,2001:559:0:a3::13,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,703,Normal
8397,2001:559:0:a3::13,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,703,Normal
8398,2001:559:0:a3::13,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,703,Normal
8399,2001:559:0:a3::13,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,703,Normal
8400,2001:559:0:a3::13,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,703,Normal
8401,2001:559:0:a3::13,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,703,Normal
8402,2001:559:0:a3::13,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,703,Normal
8403,2001:559:0:a3::13,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,703,Normal
8404,2001:559:0:a3::13,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,703,Normal
8405,2001:559:0:a3::13,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,703,Normal
8406,2001:559:0:a3::13,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,703,Normal
8407,2001:559:0:a3::13,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,703,Normal
8408,2001:559:0:a3::13,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,703,Normal
8409,2001:559:0:a3::13,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,703,Normal
8410,2001:559:0:a3::13,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,703,Normal
8411,2001:559:0:a3::13,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,703,Normal
8412,2001:559:0:a3::13,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,703,Normal
8413,2001:559:0:a3::13,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,703,Normal
8414,2001:559:0:a3::13,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,703,Normal
8415,2001:559:0:a3::13,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,703,Normal
8416,2001:559:0:a3::13,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,703,Normal
8417,2001:559:0:a3::13,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,703,Normal
8418,2001:559:0:a3::13,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,703,Normal
8419,2001:559:0:a3::13,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,703,Normal
8420,2001:559:0:a3::13,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,703,Normal
8421,2001:559:0:a3::13,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,703,Normal
8422,2001:559:0:a3::13,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,703,Normal
8423,2001:559:0:a3::13,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,703,Normal
8424,2001:559:0:a3::13,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,703,Normal
8425,2001:559:0:a3::13,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,703,Normal
8426,2001:559:0:a3::13,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,703,Normal
8427,2001:559:0:a3::13,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,703,Normal
8428,2001:559:0:a3::13,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,703,Normal
8429,2001:559:0:a3::13,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,703,Normal
8430,2001:559:0:a3::13,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,703,Normal
8431,2001:559:0:a3::13,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,703,Normal
8432,2001:559:0:a3::13,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,703,Normal
