No.,Time,Source,Destination,Protocol,Length,Info,Protocol_num,Packet_Count,Result
322,21.288543,2620:149:a16:f000::140,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TCP,1294,443  >  49992 [ACK] Seq=61736 Ack=1150 Win=32256 Len=1208 TSval=559045433 TSecr=412648526 [TCP PDU reassembled in 331],6,808,Normal
323,21.288544,2620:149:a16:f000::140,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TCP,1294,"443  >  49992 [PSH, ACK] Seq=62944 Ack=1150 Win=32256 Len=1208 TSval=559045433 TSecr=412648526 [TCP PDU reassembled in 331]",6,808,Normal
324,21.288675,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2620:149:a16:f000::140,TCP,86,49992  >  443 [ACK] Seq=1150 Ack=64152 Win=139520 Len=0 TSval=412648541 TSecr=559045433,6,445,Normal
325,21.290341,2620:149:a16:f000::140,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TCP,1294,443  >  49992 [ACK] Seq=64152 Ack=1150 Win=32256 Len=1208 TSval=559045434 TSecr=412648526 [TCP PDU reassembled in 331],6,808,Normal
326,21.290342,2620:149:a16:f000::140,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TCP,1294,443  >  49992 [ACK] Seq=65360 Ack=1150 Win=32256 Len=1208 TSval=559045434 TSecr=412648526 [TCP PDU reassembled in 331],6,808,Normal
327,21.290396,2620:149:a16:f000::140,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TCP,1294,"443  >  49992 [PSH, ACK] Seq=66568 Ack=1150 Win=32256 Len=1208 TSval=559045434 TSecr=412648526 [TCP PDU reassembled in 331]",6,808,Normal
328,21.290472,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2620:149:a16:f000::140,TCP,86,49992  >  443 [ACK] Seq=1150 Ack=66568 Win=139520 Len=0 TSval=412648543 TSecr=559045434,6,445,Normal
329,21.290545,2620:149:a16:f000::140,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TCP,1294,443  >  49992 [ACK] Seq=67776 Ack=1150 Win=32256 Len=1208 TSval=559045435 TSecr=412648526 [TCP PDU reassembled in 331],6,808,Normal
330,21.290546,2620:149:a16:f000::140,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TCP,1294,443  >  49992 [ACK] Seq=68984 Ack=1150 Win=32256 Len=1208 TSval=559045435 TSecr=412648526 [TCP PDU reassembled in 331],6,808,Normal
331,21.290546,2620:149:a16:f000::140,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TLSv1.3,1294,"Application Data, Application Data",8,808,Normal
332,21.290563,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2620:149:a16:f000::140,TCP,86,49992  >  443 [ACK] Seq=1150 Ack=67776 Win=139520 Len=0 TSval=412648543 TSecr=559045434,6,445,Normal
333,21.290634,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2620:149:a16:f000::140,TCP,86,49992  >  443 [ACK] Seq=1150 Ack=71400 Win=139520 Len=0 TSval=412648543 TSecr=559045435,6,445,Normal
334,21.291593,2620:149:a16:f000::140,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TCP,1294,443  >  49992 [ACK] Seq=71400 Ack=1150 Win=32256 Len=1208 TSval=559045436 TSecr=412648526 [TCP PDU reassembled in 350],6,808,Normal
335,21.291594,2620:149:a16:f000::140,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TCP,1294,443  >  49992 [ACK] Seq=72608 Ack=1150 Win=32256 Len=1208 TSval=559045436 TSecr=412648526 [TCP PDU reassembled in 350],6,808,Normal
336,21.291595,2620:149:a16:f000::140,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TCP,1294,"443  >  49992 [PSH, ACK] Seq=73816 Ack=1150 Win=32256 Len=1208 TSval=559045436 TSecr=412648526 [TCP PDU reassembled in 350]",6,808,Normal
337,21.291735,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2620:149:a16:f000::140,TCP,86,49992  >  443 [ACK] Seq=1150 Ack=75024 Win=139520 Len=0 TSval=412648544 TSecr=559045436,6,445,Normal
338,21.291849,2620:149:a16:f000::140,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TCP,1294,443  >  49992 [ACK] Seq=75024 Ack=1150 Win=32256 Len=1208 TSval=559045437 TSecr=412648527 [TCP PDU reassembled in 350],6,808,Normal
339,21.291849,2620:149:a16:f000::140,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TCP,1294,443  >  49992 [ACK] Seq=76232 Ack=1150 Win=32256 Len=1208 TSval=559045437 TSecr=412648527 [TCP PDU reassembled in 350],6,808,Normal
340,21.29185,2620:149:a16:f000::140,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TCP,1294,"443  >  49992 [PSH, ACK] Seq=77440 Ack=1150 Win=32256 Len=1208 TSval=559045437 TSecr=412648527 [TCP PDU reassembled in 350]",6,808,Normal
341,21.291851,2620:149:a16:f000::140,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TCP,1294,443  >  49992 [ACK] Seq=78648 Ack=1150 Win=32256 Len=1208 TSval=559045438 TSecr=412648527 [TCP PDU reassembled in 350],6,808,Normal
342,21.291943,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2620:149:a16:f000::140,TCP,86,49992  >  443 [ACK] Seq=1150 Ack=79856 Win=139520 Len=0 TSval=412648544 TSecr=559045438,6,445,Normal
343,21.293105,2620:149:a16:f000::140,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TCP,1294,443  >  49992 [ACK] Seq=79856 Ack=1150 Win=32256 Len=1208 TSval=559045439 TSecr=412648529 [TCP PDU reassembled in 350],6,808,Normal
344,21.293106,2620:149:a16:f000::140,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TCP,1294,443  >  49992 [ACK] Seq=81064 Ack=1150 Win=32256 Len=1208 TSval=559045439 TSecr=412648529 [TCP PDU reassembled in 350],6,808,Normal
345,21.293107,2620:149:a16:f000::140,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TCP,1294,"443  >  49992 [PSH, ACK] Seq=82272 Ack=1150 Win=32256 Len=1208 TSval=559045439 TSecr=412648529 [TCP PDU reassembled in 350]",6,808,Normal
346,21.293213,2620:149:a16:f000::140,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TCP,1294,443  >  49992 [ACK] Seq=83480 Ack=1150 Win=32256 Len=1208 TSval=559045439 TSecr=412648529 [TCP PDU reassembled in 350],6,808,Normal
347,21.293298,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2620:149:a16:f000::140,TCP,86,49992  >  443 [ACK] Seq=1150 Ack=83480 Win=139520 Len=0 TSval=412648545 TSecr=559045439,6,445,Normal
348,21.294934,2620:149:a16:f000::140,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TCP,1294,443  >  49992 [ACK] Seq=84688 Ack=1150 Win=32256 Len=1208 TSval=559045439 TSecr=412648529 [TCP PDU reassembled in 350],6,808,Normal
349,21.294936,2620:149:a16:f000::140,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TCP,1294,"443  >  49992 [PSH, ACK] Seq=85896 Ack=1150 Win=32256 Len=1208 TSval=559045439 TSecr=412648529 [TCP PDU reassembled in 350]",6,808,Normal
350,21.294937,2620:149:a16:f000::140,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TLSv1.3,1294,Application Data,8,808,Normal
351,21.295089,2620:149:a16:f000::140,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TCP,1294,443  >  49992 [ACK] Seq=88312 Ack=1150 Win=32256 Len=1208 TSval=559045440 TSecr=412648532 [TCP PDU reassembled in 367],6,808,Normal
352,21.295091,2620:149:a16:f000::140,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TCP,1294,"443  >  49992 [PSH, ACK] Seq=89520 Ack=1150 Win=32256 Len=1208 TSval=559045440 TSecr=412648532 [TCP PDU reassembled in 367]",6,808,Normal
353,21.295328,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2620:149:a16:f000::140,TCP,86,49992  >  443 [ACK] Seq=1150 Ack=88312 Win=139520 Len=0 TSval=412648547 TSecr=559045439,6,445,Normal
354,21.295392,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2620:149:a16:f000::140,TCP,86,49992  >  443 [ACK] Seq=1150 Ack=90728 Win=139520 Len=0 TSval=412648547 TSecr=559045440,6,445,Normal
355,21.295808,2620:149:a16:f000::140,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TCP,1294,443  >  49992 [ACK] Seq=90728 Ack=1150 Win=32256 Len=1208 TSval=559045441 TSecr=412648532 [TCP PDU reassembled in 367],6,808,Normal
356,21.295809,2620:149:a16:f000::140,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TCP,1294,443  >  49992 [ACK] Seq=91936 Ack=1150 Win=32256 Len=1208 TSval=559045441 TSecr=412648532 [TCP PDU reassembled in 367],6,808,Normal
357,21.29581,2620:149:a16:f000::140,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TCP,1294,"443  >  49992 [PSH, ACK] Seq=93144 Ack=1150 Win=32256 Len=1208 TSval=559045441 TSecr=412648532 [TCP PDU reassembled in 367]",6,808,Normal
358,21.295811,2620:149:a16:f000::140,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TCP,1294,443  >  49992 [ACK] Seq=94352 Ack=1150 Win=32256 Len=1208 TSval=559045442 TSecr=412648532 [TCP PDU reassembled in 367],6,808,Normal
359,21.295888,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2620:149:a16:f000::140,TCP,86,49992  >  443 [ACK] Seq=1150 Ack=95560 Win=139520 Len=0 TSval=412648547 TSecr=559045442,6,445,Normal
360,21.295985,2620:149:a16:f000::140,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TCP,1294,443  >  49992 [ACK] Seq=95560 Ack=1150 Win=32256 Len=1208 TSval=559045442 TSecr=412648532 [TCP PDU reassembled in 367],6,808,Normal
361,21.297026,2620:149:a16:f000::140,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TCP,1294,"443  >  49992 [PSH, ACK] Seq=96768 Ack=1150 Win=32256 Len=1208 TSval=559045442 TSecr=412648532 [TCP PDU reassembled in 367]",6,808,Normal
362,21.297027,2620:149:a16:f000::140,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TCP,1294,443  >  49992 [ACK] Seq=97976 Ack=1150 Win=32256 Len=1208 TSval=559045443 TSecr=412648533 [TCP PDU reassembled in 367],6,808,Normal
363,21.297027,2620:149:a16:f000::140,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TCP,1294,443  >  49992 [ACK] Seq=99184 Ack=1150 Win=32256 Len=1208 TSval=559045443 TSecr=412648533 [TCP PDU reassembled in 367],6,808,Normal
364,21.297208,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2620:149:a16:f000::140,TCP,86,49992  >  443 [ACK] Seq=1150 Ack=100392 Win=139520 Len=0 TSval=412648549 TSecr=559045442,6,445,Normal
365,21.298706,2620:149:a16:f000::140,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TCP,1294,"443  >  49992 [PSH, ACK] Seq=100392 Ack=1150 Win=32256 Len=1208 TSval=559045443 TSecr=412648533 [TCP PDU reassembled in 367]",6,808,Normal
366,21.298707,2620:149:a16:f000::140,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TCP,1294,443  >  49992 [ACK] Seq=101600 Ack=1150 Win=32256 Len=1208 TSval=559045444 TSecr=412648533 [TCP PDU reassembled in 367],6,808,Normal
367,21.298708,2620:149:a16:f000::140,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TLSv1.3,1294,"Application Data, Application Data",8,808,Normal
368,21.298898,2620:149:a16:f000::140,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TCP,1294,443  >  49992 [ACK] Seq=104016 Ack=1150 Win=32256 Len=1208 TSval=559045444 TSecr=412648533 [TCP PDU reassembled in 386],6,808,Normal
369,21.298898,2620:149:a16:f000::140,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TCP,1294,"443  >  49992 [PSH, ACK] Seq=105224 Ack=1150 Win=32256 Len=1208 TSval=559045444 TSecr=412648533 [TCP PDU reassembled in 386]",6,808,Normal
370,21.298899,2620:149:a16:f000::140,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TCP,1294,443  >  49992 [ACK] Seq=106432 Ack=1150 Win=32256 Len=1208 TSval=559045445 TSecr=412648533 [TCP PDU reassembled in 386],6,808,Normal
371,21.29892,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2620:149:a16:f000::140,TCP,86,49992  >  443 [ACK] Seq=1150 Ack=104016 Win=139520 Len=0 TSval=412648551 TSecr=559045444,6,445,Normal
372,21.298998,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2620:149:a16:f000::140,TCP,86,49992  >  443 [ACK] Seq=1150 Ack=107640 Win=139520 Len=0 TSval=412648551 TSecr=559045445,6,445,Normal
373,21.299139,2620:149:a16:f000::140,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TCP,1294,443  >  49992 [ACK] Seq=107640 Ack=1150 Win=32256 Len=1208 TSval=559045445 TSecr=412648533 [TCP PDU reassembled in 386],6,808,Normal
374,21.29914,2620:149:a16:f000::140,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TCP,1294,443  >  49992 [ACK] Seq=108848 Ack=1150 Win=32256 Len=1208 TSval=559045445 TSecr=412648533 [TCP PDU reassembled in 386],6,808,Normal
375,21.299141,2620:149:a16:f000::140,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TCP,1294,"443  >  49992 [PSH, ACK] Seq=110056 Ack=1150 Win=32256 Len=1208 TSval=559045445 TSecr=412648533 [TCP PDU reassembled in 386]",6,808,Normal
376,21.299208,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2620:149:a16:f000::140,TCP,86,49992  >  443 [ACK] Seq=1150 Ack=111264 Win=139520 Len=0 TSval=412648551 TSecr=559045445,6,445,Normal
377,21.302022,2620:149:a16:f000::140,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TCP,1294,443  >  49992 [ACK] Seq=111264 Ack=1150 Win=32256 Len=1208 TSval=559045446 TSecr=412648533 [TCP PDU reassembled in 386],6,808,Normal
378,21.302245,2620:149:a16:f000::140,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TCP,1294,443  >  49992 [ACK] Seq=112472 Ack=1150 Win=32256 Len=1208 TSval=559045446 TSecr=412648533 [TCP PDU reassembled in 386],6,808,Normal
379,21.302362,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2620:149:a16:f000::140,TCP,86,49992  >  443 [ACK] Seq=1150 Ack=113680 Win=138304 Len=0 TSval=412648554 TSecr=559045446,6,445,Normal
380,21.303233,2620:149:a16:f000::140,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TCP,1294,443  >  49992 [ACK] Seq=113680 Ack=1150 Win=32256 Len=1208 TSval=559045446 TSecr=412648533 [TCP PDU reassembled in 386],6,808,Normal
381,21.303234,2620:149:a16:f000::140,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TCP,1294,"443  >  49992 [PSH, ACK] Seq=114888 Ack=1150 Win=32256 Len=1208 TSval=559045446 TSecr=412648533 [TCP PDU reassembled in 386]",6,808,Normal
382,21.303235,2620:149:a16:f000::140,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TCP,1294,443  >  49992 [ACK] Seq=116096 Ack=1150 Win=32256 Len=1208 TSval=559045447 TSecr=412648533 [TCP PDU reassembled in 386],6,808,Normal
383,21.303366,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2620:149:a16:f000::140,TCP,86,49992  >  443 [ACK] Seq=1150 Ack=117304 Win=139520 Len=0 TSval=412648556 TSecr=559045447,6,445,Normal
384,21.303423,2620:149:a16:f000::140,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TCP,1294,443  >  49992 [ACK] Seq=117304 Ack=1150 Win=32256 Len=1208 TSval=559045447 TSecr=412648533 [TCP PDU reassembled in 386],6,808,Normal
385,21.303424,2620:149:a16:f000::140,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TCP,1294,443  >  49992 [ACK] Seq=118512 Ack=1150 Win=32256 Len=1208 TSval=559045447 TSecr=412648533 [TCP PDU reassembled in 386],6,808,Normal
386,21.303443,2620:149:a16:f000::140,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TLSv1.3,1294,Application Data,8,808,Normal
387,21.303444,2620:149:a16:f000::140,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TCP,1294,443  >  49992 [ACK] Seq=120928 Ack=1150 Win=32256 Len=1208 TSval=559045448 TSecr=412648537 [TCP PDU reassembled in 403],6,808,Normal
388,21.303534,2620:149:a16:f000::140,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TCP,1294,443  >  49992 [ACK] Seq=122136 Ack=1150 Win=32256 Len=1208 TSval=559045448 TSecr=412648537 [TCP PDU reassembled in 403],6,808,Normal
389,21.303686,2620:149:a16:f000::140,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TCP,1294,443  >  49992 [ACK] Seq=123344 Ack=1150 Win=32256 Len=1208 TSval=559045448 TSecr=412648537 [TCP PDU reassembled in 403],6,808,Normal
390,21.303687,2620:149:a16:f000::140,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TCP,1294,443  >  49992 [ACK] Seq=124552 Ack=1150 Win=32256 Len=1208 TSval=559045448 TSecr=412648537 [TCP PDU reassembled in 403],6,808,Normal
391,21.303706,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2620:149:a16:f000::140,TCP,86,49992  >  443 [ACK] Seq=1150 Ack=122136 Win=265152 Len=0 TSval=412648556 TSecr=559045448,6,445,Normal
392,21.303857,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2620:149:a16:f000::140,TCP,86,49992  >  443 [ACK] Seq=1150 Ack=125760 Win=265152 Len=0 TSval=412648556 TSecr=559045448,6,445,Normal
393,21.30394,2620:149:a16:f000::140,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TCP,1294,"443  >  49992 [PSH, ACK] Seq=125760 Ack=1150 Win=32256 Len=1208 TSval=559045448 TSecr=412648537 [TCP PDU reassembled in 403]",6,808,Normal
394,21.303941,2620:149:a16:f000::140,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TCP,1294,443  >  49992 [ACK] Seq=126968 Ack=1150 Win=32256 Len=1208 TSval=559045449 TSecr=412648538 [TCP PDU reassembled in 403],6,808,Normal
395,21.303941,2620:149:a16:f000::140,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TCP,1294,443  >  49992 [ACK] Seq=128176 Ack=1150 Win=32256 Len=1208 TSval=559045449 TSecr=412648538 [TCP PDU reassembled in 403],6,808,Normal
396,21.303943,2620:149:a16:f000::140,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TCP,1294,443  >  49992 [ACK] Seq=129384 Ack=1150 Win=32256 Len=1208 TSval=559045449 TSecr=412648538 [TCP PDU reassembled in 403],6,808,Normal
397,21.304026,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2620:149:a16:f000::140,TCP,86,49992  >  443 [ACK] Seq=1150 Ack=130592 Win=265152 Len=0 TSval=412648556 TSecr=559045449,6,445,Normal
398,21.304071,2620:149:a16:f000::140,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TCP,1294,443  >  49992 [ACK] Seq=130592 Ack=1150 Win=32256 Len=1208 TSval=559045449 TSecr=412648538 [TCP PDU reassembled in 403],6,808,Normal
399,21.304072,2620:149:a16:f000::140,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TCP,1294,"443  >  49992 [PSH, ACK] Seq=131800 Ack=1150 Win=32256 Len=1208 TSval=559045449 TSecr=412648538 [TCP PDU reassembled in 403]",6,808,Normal
400,21.304142,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2620:149:a16:f000::140,TCP,86,49992  >  443 [ACK] Seq=1150 Ack=133008 Win=265152 Len=0 TSval=412648556 TSecr=559045449,6,445,Normal
401,21.304183,2620:149:a16:f000::140,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TCP,1294,443  >  49992 [ACK] Seq=133008 Ack=1150 Win=32256 Len=1208 TSval=559045449 TSecr=412648541 [TCP PDU reassembled in 403],6,808,Normal
402,21.304184,2620:149:a16:f000::140,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TCP,1294,443  >  49992 [ACK] Seq=134216 Ack=1150 Win=32256 Len=1208 TSval=559045449 TSecr=412648541 [TCP PDU reassembled in 403],6,808,Normal
403,21.304326,2620:149:a16:f000::140,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TLSv1.3,1294,Application Data,8,808,Normal
404,21.304471,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2620:149:a16:f000::140,TCP,86,49992  >  443 [ACK] Seq=1150 Ack=135424 Win=265152 Len=0 TSval=412648556 TSecr=559045449,6,445,Normal
405,21.305433,2620:149:a16:f000::140,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TCP,1294,443  >  49992 [ACK] Seq=136632 Ack=1150 Win=32256 Len=1208 TSval=559045449 TSecr=412648541 [TCP PDU reassembled in 423],6,808,Normal
406,21.305434,2620:149:a16:f000::140,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TCP,1294,"443  >  49992 [PSH, ACK] Seq=137840 Ack=1150 Win=32256 Len=1208 TSval=559045449 TSecr=412648541 [TCP PDU reassembled in 423]",6,808,Normal
407,21.305534,2620:149:a16:f000::140,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TCP,1294,443  >  49992 [ACK] Seq=139048 Ack=1150 Win=32256 Len=1208 TSval=559045450 TSecr=412648543 [TCP PDU reassembled in 423],6,808,Normal
408,21.305622,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2620:149:a16:f000::140,TCP,86,49992  >  443 [ACK] Seq=1150 Ack=139048 Win=265152 Len=0 TSval=412648558 TSecr=559045449,6,445,Normal
409,21.305638,2620:149:a16:f000::140,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TCP,1294,443  >  49992 [ACK] Seq=140256 Ack=1150 Win=32256 Len=1208 TSval=559045450 TSecr=412648543 [TCP PDU reassembled in 423],6,808,Normal
410,21.305639,2620:149:a16:f000::140,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TCP,1294,443  >  49992 [ACK] Seq=141464 Ack=1150 Win=32256 Len=1208 TSval=559045450 TSecr=412648543 [TCP PDU reassembled in 423],6,808,Normal
411,21.305782,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2620:149:a16:f000::140,TCP,86,49992  >  443 [ACK] Seq=1150 Ack=142672 Win=265152 Len=0 TSval=412648558 TSecr=559045450,6,445,Normal
412,21.305839,2620:149:a16:f000::140,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TCP,1294,"443  >  49992 [PSH, ACK] Seq=142672 Ack=1150 Win=32256 Len=1208 TSval=559045450 TSecr=412648543 [TCP PDU reassembled in 423]",6,808,Normal
413,21.30584,2620:149:a16:f000::140,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TCP,1294,443  >  49992 [ACK] Seq=143880 Ack=1150 Win=32256 Len=1208 TSval=559045451 TSecr=412648543 [TCP PDU reassembled in 423],6,808,Normal
414,21.305841,2620:149:a16:f000::140,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TCP,1294,443  >  49992 [ACK] Seq=145088 Ack=1150 Win=32256 Len=1208 TSval=559045451 TSecr=412648543 [TCP PDU reassembled in 423],6,808,Normal
415,21.305969,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2620:149:a16:f000::140,TCP,86,49992  >  443 [ACK] Seq=1150 Ack=146296 Win=265152 Len=0 TSval=412648558 TSecr=559045451,6,445,Normal
416,21.305996,2620:149:a16:f000::140,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TCP,1294,443  >  49992 [ACK] Seq=146296 Ack=1150 Win=32256 Len=1208 TSval=559045451 TSecr=412648543 [TCP PDU reassembled in 423],6,808,Normal
417,21.305997,2620:149:a16:f000::140,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TCP,1294,443  >  49992 [ACK] Seq=147504 Ack=1150 Win=32256 Len=1208 TSval=559045451 TSecr=412648543 [TCP PDU reassembled in 423],6,808,Normal
418,21.306069,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2620:149:a16:f000::140,TCP,86,49992  >  443 [ACK] Seq=1150 Ack=148712 Win=265152 Len=0 TSval=412648558 TSecr=559045451,6,445,Normal
419,21.306176,2620:149:a16:f000::140,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TCP,1294,"443  >  49992 [PSH, ACK] Seq=148712 Ack=1150 Win=32256 Len=1208 TSval=559045451 TSecr=412648543 [TCP PDU reassembled in 423]",6,808,Normal
420,21.306247,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2620:149:a16:f000::140,TCP,86,49992  >  443 [ACK] Seq=1150 Ack=149920 Win=265152 Len=0 TSval=412648558 TSecr=559045451,6,445,Normal
421,21.312737,2620:149:a16:f000::140,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TCP,1294,443  >  49992 [ACK] Seq=149920 Ack=1150 Win=32256 Len=1208 TSval=559045452 TSecr=412648543 [TCP PDU reassembled in 423],6,808,Normal
422,21.312738,2620:149:a16:f000::140,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TCP,1294,443  >  49992 [ACK] Seq=151128 Ack=1150 Win=32256 Len=1208 TSval=559045452 TSecr=412648543 [TCP PDU reassembled in 423],6,808,Normal
423,21.312739,2620:149:a16:f000::140,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TLSv1.3,1294,Application Data,8,808,Normal
424,21.312837,2620:149:a16:f000::140,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TCP,1294,443  >  49992 [ACK] Seq=153544 Ack=1150 Win=32256 Len=1208 TSval=559045452 TSecr=412648543 [TCP PDU reassembled in 438],6,808,Normal
425,21.312838,2620:149:a16:f000::140,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TCP,1294,"443  >  49992 [PSH, ACK] Seq=154752 Ack=1150 Win=32256 Len=1208 TSval=559045452 TSecr=412648543 [TCP PDU reassembled in 438]",6,808,Normal
426,21.313017,2620:149:a16:f000::140,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TCP,1294,443  >  49992 [ACK] Seq=155960 Ack=1150 Win=32256 Len=1208 TSval=559045453 TSecr=412648544 [TCP PDU reassembled in 438],6,808,Normal
427,21.313017,2620:149:a16:f000::140,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TCP,1294,443  >  49992 [ACK] Seq=157168 Ack=1150 Win=32256 Len=1208 TSval=559045453 TSecr=412648544 [TCP PDU reassembled in 438],6,808,Normal
428,21.313018,2620:149:a16:f000::140,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TCP,1294,443  >  49992 [ACK] Seq=158376 Ack=1150 Win=32256 Len=1208 TSval=559045453 TSecr=412648544 [TCP PDU reassembled in 438],6,808,Normal
429,21.313103,2620:149:a16:f000::140,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TCP,1294,443  >  49992 [ACK] Seq=159584 Ack=1150 Win=32256 Len=1208 TSval=559045453 TSecr=412648544 [TCP PDU reassembled in 438],6,808,Normal
430,21.313121,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2620:149:a16:f000::140,TCP,86,49992  >  443 [ACK] Seq=1150 Ack=153544 Win=265152 Len=0 TSval=412648565 TSecr=559045452,6,445,Normal
431,21.313376,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2620:149:a16:f000::140,TCP,86,49992  >  443 [ACK] Seq=1150 Ack=160792 Win=265152 Len=0 TSval=412648565 TSecr=559045452,6,445,Normal
